#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000025809	-0.0897	0.0537	-0.4339	0.1688	0.2934	0.1387
ENSMUSG00000025813	0.1563	0.1912	-0.7398	-0.8952	0.3054	0.0674
ENSMUSG00000025855	0.1819	0.6739	-0.4139	0.2394	-0.2885	0.3355
ENSMUSG00000025858	-0.5242	0.7913	0.8055	-0.5747	0.3154	0.6460
ENSMUSG00000025860	0.3714	0.5661	-0.5975	-0.2951	-0.6130	-0.3724
ENSMUSG00000025862	0.1650	-0.1345	0.1795	0.2015	0.2553	0.0141
ENSMUSG00000025867	0.0606	0.2020	0.3067	-0.3302	-0.6924	0.1947
ENSMUSG00000025877	0.6061	0.0797	0.0722	-0.0573	0.1167	0.0281
ENSMUSG00000025878	0.8518	1.2806	1.4431	0.7510	1.1016	2.0586
ENSMUSG00000025888	-0.5681	-0.4081	-0.8910	-2.0693	-1.7747	-1.2841
ENSMUSG00000025892	-0.1525	0.0948	0.1658	0.1841	0.1938	-0.0066
ENSMUSG00000025905	0.2365	0.5393	0.1755	0.3500	0.7339	0.3555
ENSMUSG00000025931	0.0060	0.0408	-0.2306	-0.6692	-0.1027	0.3052
ENSMUSG00000025935	0.1478	1.0539	0.3147	-0.7663	0.6237	0.1197
ENSMUSG00000025949	0.8276	0.0656	-0.1865	0.0997	-0.5967	-0.0479
ENSMUSG00000025986	0.2114	-0.1689	0.1938	-0.4720	0.2195	0.0869
ENSMUSG00000026000	0.2975	-0.1665	0.4111	0.3024	-1.0664	0.2424
ENSMUSG00000026005	-0.6591	0.5828	0.4055	-0.2269	-0.5266	0.2716
ENSMUSG00000026020	-0.3821	-0.0975	-0.1866	0.2054	-0.0658	-0.6932
ENSMUSG00000026021	-0.7528	-0.3266	0.4249	-0.4522	-0.3715	0.1448
ENSMUSG00000026027	-0.0252	0.1543	-0.8898	0.4076	0.5950	-0.8098
ENSMUSG00000026029	0.2132	0.2185	-0.0201	0.8376	-0.0073	0.3723
ENSMUSG00000026037	0.5952	0.2772	0.3584	-0.2152	-0.1344	-0.7262
ENSMUSG00000026069	-0.4955	0.2097	-0.5244	0.2326	0.4584	-0.0862
ENSMUSG00000026070	-0.1486	0.2796	-0.0341	-0.4014	-0.0470	-0.7687
ENSMUSG00000026073	0.1240	-0.2888	-0.4412	-0.2016	0.0123	-1.0644
ENSMUSG00000026074	-0.6190	-0.0394	-0.4725	0.0048	0.2608	0.1004
ENSMUSG00000026080	-0.0736	0.2055	-0.8847	0.5874	-1.0104	0.1262
ENSMUSG00000026082	0.2794	0.2372	-0.0330	-0.6953	0.0832	-0.0560
ENSMUSG00000026102	-0.6300	-0.6794	-0.7405	-0.1365	-0.1175	0.9323
ENSMUSG00000026110	-0.1186	0.9714	0.0158	0.0577	-0.0912	-0.3652
ENSMUSG00000026121	-0.1683	0.0939	0.5370	-0.9066	0.1940	0.2288
ENSMUSG00000026166	0.3629	1.0317	0.0129	-0.8915	-0.6420	-0.0175
ENSMUSG00000026174	0.6375	0.1913	0.1602	-0.1701	0.5913	0.0811
ENSMUSG00000026177	0.2190	0.4286	-0.6085	-0.2903	-0.0686	-0.5341
ENSMUSG00000026189	-0.1235	0.4894	-0.1510	0.2889	0.1787	-0.0839
ENSMUSG00000026192	1.1485	0.8447	0.5378	0.5801	1.1309	1.0310
ENSMUSG00000026203	-0.3231	-0.1166	-0.2513	0.2159	-0.1424	-0.1349
ENSMUSG00000026204	0.3477	-0.3482	-0.2392	0.3090	-0.5294	0.6524
ENSMUSG00000026253	0.3551	0.7523	0.3617	0.2561	-0.2908	-0.1510
ENSMUSG00000026281	-0.0399	0.3613	0.1223	-0.1230	0.1567	0.4543
ENSMUSG00000026285	-0.0230	-0.2000	-0.4801	0.0458	0.0213	0.8269
ENSMUSG00000026289	0.2377	0.0923	-0.1209	-0.0682	-0.4459	-0.0248
ENSMUSG00000026321	-0.0664	0.7333	-0.4292	-0.1704	0.7886	0.0767
ENSMUSG00000026355	-0.0140	-0.1806	-0.2900	0.1529	-0.0971	-0.0235
ENSMUSG00000026365	0.0036	0.4689	-0.5837	-0.1513	0.4505	0.9623
ENSMUSG00000026368	-0.1322	-0.4261	-0.4607	0.1527	0.3412	0.1008
ENSMUSG00000026387	-0.1991	-0.5143	-0.8074	-0.4930	-0.0419	-0.3451
ENSMUSG00000026390	-0.9117	-0.4836	-0.6052	-0.3588	0.1233	0.4057
ENSMUSG00000026395	-0.4668	0.3063	-0.4518	0.2398	0.6912	0.4251
ENSMUSG00000026401	-0.4967	0.1299	0.2448	0.2003	-0.0303	0.2642
ENSMUSG00000026413	0.6893	1.4342	1.0946	1.4338	1.8618	2.2386
ENSMUSG00000026416	0.3193	0.4014	-0.1516	0.6076	-0.0505	0.1600
ENSMUSG00000026417	-0.6166	-0.6479	0.4331	-0.1509	-0.2793	0.6204
ENSMUSG00000026425	-0.1235	-0.4145	0.0777	0.3912	0.5670	0.1167
ENSMUSG00000026435	0.3582	-0.7499	0.2045	-0.3940	-0.2450	-0.1960
ENSMUSG00000026436	0.2493	0.2195	0.7732	-0.0707	0.0665	-0.2464
ENSMUSG00000026439	-0.1647	0.6177	-0.5977	-0.0047	-0.3155	-0.0524
ENSMUSG00000026447	-0.5894	-0.0179	-0.0346	0.1246	0.0061	-0.0118
ENSMUSG00000026450	-0.3037	0.1247	-0.0885	0.9656	-0.4146	0.1863
ENSMUSG00000026458	-0.5410	-0.0613	0.1943	-0.4757	0.1193	0.3454
ENSMUSG00000026494	0.1962	-0.4055	0.2189	-0.2000	-0.3105	-0.6113
ENSMUSG00000026511	-0.3939	0.0254	0.0261	-0.8149	0.3769	-0.0365
ENSMUSG00000026520	-0.5854	-0.0989	-1.0759	-0.6637	-0.4166	-1.8194
ENSMUSG00000026556	0.0949	-0.9827	0.0934	-0.3686	-0.0860	-0.3736
ENSMUSG00000026581	0.1770	-0.3661	0.1730	-0.2689	0.7794	-0.9815
ENSMUSG00000026603	0.2442	-0.4057	0.1240	-0.1813	-0.3640	0.1883
ENSMUSG00000026639	0.4692	0.6925	1.2189	1.5713	1.5880	2.0143
ENSMUSG00000026640	0.1070	-0.3100	-0.2153	-0.5431	-0.0716	0.5833
ENSMUSG00000026662	-0.3387	0.1034	-0.6508	-0.0169	-0.4124	-0.5504
ENSMUSG00000026663	0.3339	-0.2559	0.3247	-0.0503	-0.3943	-0.4751
ENSMUSG00000026726	0.1610	0.6751	0.8501	0.2573	0.0762	-0.1120
ENSMUSG00000026728	-0.1547	-0.4844	-0.0308	0.0994	0.4989	0.2707
ENSMUSG00000026739	-0.0200	0.4550	0.2428	-0.0596	-0.1053	-0.0048
ENSMUSG00000026761	0.0220	0.2581	0.5645	-0.1445	0.5322	0.2116
ENSMUSG00000026768	1.0652	0.9241	0.9210	1.7603	0.8790	1.4789
ENSMUSG00000026770	-0.4934	-0.0432	0.4197	-0.3445	-0.3309	0.9485
ENSMUSG00000026771	0.1675	0.5453	1.2341	2.2998	1.1613	0.5246
ENSMUSG00000026773	-0.0838	-0.6231	-0.1607	-0.1171	0.0912	0.0660
ENSMUSG00000026782	0.4413	-0.0683	0.1678	-0.0231	0.3633	-0.8434
ENSMUSG00000026784	0.0002	-0.0081	0.2315	0.0265	0.8705	0.2526
ENSMUSG00000026798	0.6097	0.4862	-0.1011	-0.3065	0.0420	-0.4372
ENSMUSG00000026803	-0.1235	-0.8451	0.2059	0.0927	0.6926	-0.2503
ENSMUSG00000026807	0.9434	0.8358	1.3668	1.3057	0.8359	0.7610
ENSMUSG00000026820	-0.0780	-0.2525	0.0448	-0.3623	0.2245	0.3751
ENSMUSG00000026826	0.3061	0.4155	-0.0063	-0.2528	-0.2560	0.4030
ENSMUSG00000026827	-0.0748	-0.2891	-0.0760	-0.4353	0.0002	0.2981
ENSMUSG00000026836	-0.1728	-0.1401	-0.2453	0.0224	-0.3563	0.7154
ENSMUSG00000026860	-0.0883	0.1595	-0.0859	0.0552	-0.0829	-0.8685
ENSMUSG00000026878	0.3377	0.4354	-1.3383	-0.1383	-0.1685	-0.4431
ENSMUSG00000026928	-0.3952	0.1990	0.3790	0.3495	-0.9504	0.4540
ENSMUSG00000026950	0.2397	-0.5525	-0.2068	-0.2692	0.3354	-0.2077
ENSMUSG00000026965	0.1960	0.4039	0.0459	-0.6873	0.4368	0.1853
ENSMUSG00000026981	0.0369	-0.2021	-0.1593	-0.0757	-0.3203	-0.0471
ENSMUSG00000026986	-0.3306	-0.2565	-0.1913	0.6364	0.5413	0.7289
ENSMUSG00000026994	-0.1726	-1.1541	0.0853	-0.0561	0.1968	0.6700
ENSMUSG00000027009	0.6307	0.4320	0.5929	0.4726	-0.0488	-0.3501
ENSMUSG00000027012	0.0888	0.7718	0.2503	-0.2218	0.3933	-0.6923
ENSMUSG00000027035	-0.5979	-0.6264	-0.6638	-1.8565	-1.6921	-1.6416
ENSMUSG00000027070	0.1611	-0.0430	0.3395	-0.3076	0.0103	-0.0407
ENSMUSG00000027087	-0.1584	0.7680	0.9013	-0.4516	-0.0656	-0.4514
ENSMUSG00000027088	-0.1697	-0.2380	0.4127	-0.1113	0.3453	0.5752
ENSMUSG00000027134	-0.0596	-0.2779	-0.7137	0.1530	0.0801	1.3280
ENSMUSG00000027168	0.3749	-0.3636	0.4502	-0.2281	-0.3590	-0.4886
ENSMUSG00000027176	0.1401	0.5298	-0.7337	-0.5176	-0.2345	0.1404
ENSMUSG00000027186	0.6171	0.7630	0.1053	0.5703	0.1520	0.5474
ENSMUSG00000027207	0.1198	0.1739	0.2876	0.1720	0.3644	0.1648
ENSMUSG00000027215	0.0061	0.2243	0.3764	-0.1831	-0.8956	-0.3953
ENSMUSG00000027221	-0.3405	-0.0565	0.2086	0.1049	0.2925	-0.4821
ENSMUSG00000027223	0.6124	-0.5746	0.0301	0.0876	-0.3324	-0.6286
ENSMUSG00000027227	-0.0231	-0.3454	0.0399	0.4864	-0.2709	0.4222
ENSMUSG00000027246	-0.5544	-0.7283	-0.4117	0.6009	-0.0886	0.4319
ENSMUSG00000027287	0.5431	0.4934	0.4699	-0.1179	-0.0198	0.2082
ENSMUSG00000027298	0.3877	-0.7027	0.0768	0.6908	-0.2168	-0.2797
ENSMUSG00000027300	-0.7688	-0.1376	-0.4511	-0.7071	-0.5925	0.2453
ENSMUSG00000027301	0.7471	0.1074	-0.1495	-0.1777	0.0243	0.1825
ENSMUSG00000027322	-0.2224	-0.5288	0.3713	-0.5861	-0.2970	-0.6056
ENSMUSG00000027330	-0.1664	0.0908	-0.5558	-0.2849	0.7143	0.7730
ENSMUSG00000027342	0.0278	-0.3421	0.4560	0.2871	0.7433	0.1475
ENSMUSG00000027358	-0.6955	-0.0287	-1.3194	-0.9030	-1.4445	-1.5248
ENSMUSG00000027360	0.2842	0.0851	0.0543	0.4952	1.1083	-0.2654
ENSMUSG00000027368	0.3985	0.6241	0.6995	-0.5636	0.5429	-0.2311
ENSMUSG00000027379	0.5178	0.2346	0.1020	-0.3248	-0.1368	-0.2160
ENSMUSG00000027381	-0.2308	-0.2587	0.0952	-0.0016	-0.5763	-0.0581
ENSMUSG00000027395	0.2163	-0.3519	-0.3419	-0.1998	0.1560	0.1519
ENSMUSG00000027399	-0.8176	0.1466	-1.1129	-0.5374	0.2446	-0.1723
ENSMUSG00000027405	-0.4305	0.0964	0.0646	-0.1545	-0.2249	0.3384
ENSMUSG00000027433	0.4038	0.2350	-0.0961	-0.1792	-0.5167	0.5143
ENSMUSG00000027452	0.3536	0.0236	0.1862	0.1278	-0.4190	0.3271
ENSMUSG00000027460	0.2980	0.1070	0.9701	-0.5386	-0.1345	0.5195
ENSMUSG00000027475	0.4780	-0.3681	0.3209	-0.2760	-0.8288	0.1654
ENSMUSG00000027496	-0.2890	0.0048	-0.0258	0.1351	-0.0711	-0.0900
ENSMUSG00000027498	0.5479	-0.5059	0.3187	-0.4328	0.0873	-0.2144
ENSMUSG00000027509	0.7814	0.3679	0.4949	0.1231	-0.7919	0.5112
ENSMUSG00000027513	-0.3541	-0.0147	0.8055	-0.3686	0.1952	0.0862
ENSMUSG00000027519	-0.1748	-0.3170	-0.2669	-0.3656	-0.1203	-0.8165
ENSMUSG00000027523	-0.7471	0.1380	-0.3012	0.4486	-0.1598	-0.4815
ENSMUSG00000027540	-0.4926	-0.3010	0.0697	0.0001	-0.2978	-0.9691
ENSMUSG00000027552	0.6063	-0.0857	-0.1410	-0.2489	-0.3735	-0.1283
ENSMUSG00000027566	-0.0626	0.0267	-0.8069	0.6515	-0.4496	-0.1062
ENSMUSG00000027568	0.3572	0.3567	0.5341	0.5575	0.1189	-0.7680
ENSMUSG00000027569	-0.0749	0.4485	-0.1119	-0.1367	-0.0414	0.3543
ENSMUSG00000027575	0.1066	0.0658	-0.5776	-0.5606	-0.6107	-0.1461
ENSMUSG00000027577	-0.0183	0.1297	0.0447	-0.0400	-0.3004	-0.2585
ENSMUSG00000027597	-0.0166	-0.0226	-0.0301	-0.4369	-0.2590	0.2030
ENSMUSG00000027605	-0.8558	0.1932	-0.3156	0.3818	0.2966	-0.5689
ENSMUSG00000027612	-0.4857	0.3368	0.1227	-0.2037	0.7496	0.1168
ENSMUSG00000027641	-1.1006	0.1608	0.0135	0.4061	-0.9499	-0.1842
ENSMUSG00000027642	0.3310	-0.0564	-0.2405	0.0374	0.3666	-0.6509
ENSMUSG00000027643	0.5303	0.1884	-0.1343	0.0415	0.6313	-0.2574
ENSMUSG00000027665	0.5484	-0.2072	0.4364	-0.0852	0.5025	0.4499
ENSMUSG00000027671	-0.1416	-0.4079	-1.2479	0.2399	-0.6843	0.1716
ENSMUSG00000027673	-0.2559	0.4636	-0.5403	0.9313	-0.1072	-0.0762
ENSMUSG00000027674	-0.0441	-0.5302	-0.3518	-1.1101	0.2476	-0.1777
ENSMUSG00000027695	-0.2362	-0.2597	0.3370	-0.2693	-0.3262	-0.4345
ENSMUSG00000027698	0.2313	1.0468	0.5259	-0.1048	0.6388	-0.0097
ENSMUSG00000027709	0.2189	-0.3375	0.5831	-0.1621	-0.1729	0.8242
ENSMUSG00000027714	-0.0866	-0.0822	0.4071	-0.0359	0.2757	-0.3820
ENSMUSG00000027715	0.2280	0.5741	0.3926	-0.1876	0.7852	-0.4313
ENSMUSG00000027718	0.2825	-0.6534	0.0759	-0.0170	0.1338	-0.3431
ENSMUSG00000027803	-0.3837	0.1131	0.1043	0.7144	-0.0980	-1.2940
ENSMUSG00000027820	-2.1194	-1.6479	-1.0500	-2.0122	-1.7099	-1.5438
ENSMUSG00000027835	-0.5267	-0.3170	-0.1127	-0.7804	0.0568	-0.6373
ENSMUSG00000027854	0.6211	-0.2685	0.6674	-0.4338	0.1631	0.0118
ENSMUSG00000027871	-0.1792	0.0225	-0.1425	-0.3226	0.6350	-0.3415
ENSMUSG00000027875	-0.6400	0.0555	0.5356	-0.1796	0.1426	0.0565
ENSMUSG00000027881	0.4767	-0.2852	0.3816	0.3477	0.7899	0.4313
ENSMUSG00000027893	-0.0133	0.2525	-0.4672	0.1096	0.5372	-0.0090
ENSMUSG00000027902	0.4521	-0.1363	0.3676	0.2154	0.1887	0.0346
ENSMUSG00000027908	0.1103	0.7043	-0.2521	-0.0162	0.7697	-0.4601
ENSMUSG00000027912	1.1348	1.1844	0.7378	2.0399	1.3444	1.6870
ENSMUSG00000027923	-0.4093	-0.3219	-0.2742	0.2575	-0.4259	0.3401
ENSMUSG00000027935	-0.3631	-0.7285	0.0688	-0.1529	0.5771	0.1235
ENSMUSG00000027936	0.1791	-0.4983	-0.1950	0.2755	-0.2713	-0.9473
ENSMUSG00000027950	-0.6399	-0.0880	-0.0255	0.1735	-0.3309	-0.4568
ENSMUSG00000027951	-0.5976	0.5022	0.5698	-0.1304	0.2926	0.4221
ENSMUSG00000027952	0.2264	0.6561	-0.2338	0.2087	0.1675	-0.1085
ENSMUSG00000027977	0.5283	0.0622	0.0649	-0.2153	-0.2146	-0.0129
ENSMUSG00000027996	0.1378	0.1047	-0.4371	0.5638	0.1986	-0.3430
ENSMUSG00000027997	0.5141	-0.3684	0.1026	-0.1853	-0.5080	0.2484
ENSMUSG00000027998	0.0478	-0.0067	0.3544	-0.5409	0.0031	0.5853
ENSMUSG00000028005	-0.3045	-0.1409	-0.7222	-0.8913	-0.6993	-0.0702
ENSMUSG00000028023	-0.3595	-0.5338	-0.4592	-0.2964	0.1983	0.5986
ENSMUSG00000028024	-0.4394	-0.3356	-0.4990	0.5729	-0.1434	0.3596
ENSMUSG00000028032	-0.4835	-0.1542	0.5689	0.9087	0.6835	-0.3855
ENSMUSG00000028036	0.8440	0.2014	0.6531	1.5141	1.4281	0.6151
ENSMUSG00000028044	-0.5740	0.1779	-0.0427	-0.0826	0.1108	-0.3684
ENSMUSG00000028047	0.1195	0.3956	-0.1055	0.3690	-0.0645	0.2926
ENSMUSG00000028051	0.0834	-0.1127	-0.1033	0.0226	0.7211	0.1788
ENSMUSG00000028068	-0.3998	-0.7507	-0.1626	-0.2078	-0.4418	0.1316
ENSMUSG00000028071	-0.1587	-0.0440	0.4897	-0.2974	0.0385	0.0825
ENSMUSG00000028085	-0.4660	-0.1350	0.5674	0.0804	0.9172	-0.2212
ENSMUSG00000028086	0.0544	0.0670	-0.6064	-0.4663	-0.6660	0.3646
ENSMUSG00000028099	-0.1863	0.1865	0.0217	0.2745	-0.5480	0.3924
ENSMUSG00000028107	0.6597	1.6220	1.5570	0.9489	1.7927	2.0144
ENSMUSG00000028124	0.0800	-0.0498	-0.8957	0.3524	-0.3060	0.1072
ENSMUSG00000028128	0.2528	-0.7099	0.1300	0.6776	-0.1675	-0.7889
ENSMUSG00000028140	0.3485	0.0257	0.0873	-0.5148	0.6669	-0.7186
ENSMUSG00000028150	0.7545	0.0485	-0.1026	0.2702	-0.5708	0.1571
ENSMUSG00000028163	0.0171	0.0799	0.1025	0.8392	0.2135	-0.4603
ENSMUSG00000028164	0.1271	0.0137	-0.2627	0.4106	-0.3956	0.4998
ENSMUSG00000028207	0.5976	0.2158	-0.3284	0.0723	-0.1955	-0.0794
ENSMUSG00000028226	0.4279	0.2909	-0.4372	-0.0360	0.1866	-0.2750
ENSMUSG00000028234	-0.6521	-0.1564	0.1640	-0.0878	0.5896	-0.5804
ENSMUSG00000028238	0.0513	0.3224	-0.1624	-0.1776	0.2481	0.6948
ENSMUSG00000028255	0.3573	-1.0053	0.2954	0.7475	-0.4327	0.1443
ENSMUSG00000028262	0.1591	0.4358	-0.2620	-0.2565	-0.2123	0.5020
ENSMUSG00000028268	-0.0665	-0.6477	-0.0288	-0.8517	-0.3347	-0.1647
ENSMUSG00000028329	-1.1701	-0.4776	-0.2288	-0.2149	-0.3739	-0.3305
ENSMUSG00000028334	-0.7604	-0.8881	-1.1784	-1.4994	-1.7391	-1.7637
ENSMUSG00000028339	0.0620	0.2640	0.2028	0.1570	-0.1884	-0.1961
ENSMUSG00000028345	0.5444	-0.1464	-0.5665	0.0106	-0.3589	0.1335
ENSMUSG00000028394	0.7236	-0.4424	-0.0154	0.4124	0.2027	-0.7840
ENSMUSG00000028402	0.3090	0.4603	0.0377	0.3103	0.2576	0.9576
ENSMUSG00000028410	-0.4810	0.4450	-0.0807	0.1761	-0.6238	-0.2117
ENSMUSG00000028413	0.6516	0.1679	-0.9917	0.0514	0.1453	0.1915
ENSMUSG00000028414	0.2618	-0.8632	-1.0660	0.4086	0.2580	-0.3021
ENSMUSG00000028427	1.0578	-0.0423	0.1132	0.2034	0.0250	0.2546
ENSMUSG00000028434	0.1691	0.3587	0.4948	-0.3495	-0.3814	-0.2027
ENSMUSG00000028438	-0.3179	0.0203	-0.0061	-0.3926	0.4147	-0.4723
ENSMUSG00000028459	0.2799	0.3082	0.2020	-0.1118	-0.5092	0.1033
ENSMUSG00000028464	0.7840	0.4579	0.4055	-0.2586	-0.6314	0.7649
ENSMUSG00000028467	1.3530	0.9283	1.3006	1.9259	2.2892	2.0139
ENSMUSG00000028469	-0.0653	0.1152	0.0967	-0.2128	-0.9173	0.3086
ENSMUSG00000028478	-0.0834	0.3646	0.2310	-0.6192	-0.4819	-0.2846
ENSMUSG00000028484	-0.6748	-0.6459	-0.3790	0.7119	0.4988	-0.3790
ENSMUSG00000028494	-0.5058	0.3824	0.0757	-0.5084	-0.0820	0.2554
ENSMUSG00000028519	0.0268	0.5719	-0.0476	0.2967	-0.2600	0.8700
ENSMUSG00000028523	0.8891	-0.5891	-0.3892	-0.0890	0.8003	-0.4072
ENSMUSG00000028528	0.3928	-0.5915	-0.2094	-0.5725	0.7777	-0.2962
ENSMUSG00000028530	0.1954	0.0265	-0.3203	-0.0448	-0.9080	-0.2858
ENSMUSG00000028539	0.8693	0.3371	0.0254	-0.0996	-0.4187	0.3734
ENSMUSG00000028541	-0.5458	-0.1827	-0.1356	-0.0451	-0.2192	0.1136
ENSMUSG00000028571	0.1437	0.2927	-0.1987	-0.1055	-0.3115	0.1596
ENSMUSG00000028577	-0.5748	-0.1516	0.5752	-0.4169	1.2014	0.2786
ENSMUSG00000028580	-0.0376	-0.0684	-0.5488	-0.7361	-0.4087	0.5060
ENSMUSG00000028597	0.1802	0.0018	0.1783	-1.0366	0.6938	0.0355
ENSMUSG00000028614	-0.5325	-0.1572	0.0478	0.3591	0.4638	-0.3216
ENSMUSG00000028621	-0.0470	-0.1414	0.3317	0.4040	-0.0367	-0.0180
ENSMUSG00000028626	-0.5297	-0.3322	0.5290	0.4359	0.0340	0.7415
ENSMUSG00000028648	0.4971	0.0289	0.6808	0.1539	0.2019	0.2253
ENSMUSG00000028653	-0.2671	-0.3856	-0.8373	0.2627	0.3298	0.2318
ENSMUSG00000028657	-0.0865	0.8995	-0.4476	1.2756	0.3998	-0.6563
ENSMUSG00000028664	0.2024	-0.0993	-0.5350	0.2492	-0.7693	0.0431
ENSMUSG00000028670	0.6409	0.6530	-0.1096	-0.3275	0.2430	0.0316
ENSMUSG00000028673	0.0993	-0.3237	-0.0759	-0.0359	0.6173	0.0390
ENSMUSG00000028676	-0.1246	0.0602	0.0352	0.7914	0.0512	0.2056
ENSMUSG00000028680	-1.0478	-1.5302	-1.0422	-0.2117	-0.7090	-0.7540
ENSMUSG00000028681	0.1942	-0.1006	0.0701	0.4512	0.3349	-0.1268
ENSMUSG00000028684	-0.7837	-1.6140	-1.7983	-1.1938	-1.3482	-0.9150
ENSMUSG00000028736	0.3539	-0.4862	-0.3622	-0.3946	0.7081	0.1674
ENSMUSG00000028758	-0.3138	-0.4203	0.1818	-0.3676	-0.0577	-0.2624
ENSMUSG00000028760	0.8198	-0.1095	0.5197	-0.2862	0.2929	0.2014
ENSMUSG00000028789	0.2808	-0.0707	0.7896	0.2347	0.0585	0.8975
ENSMUSG00000028800	-0.0963	-0.8600	-0.3794	-0.7654	0.5893	-0.7030
ENSMUSG00000028809	0.6701	-0.1498	0.0810	-0.1803	-1.0175	0.3723
ENSMUSG00000028838	-0.0812	-0.4610	-0.0772	0.0728	0.2593	-0.1217
ENSMUSG00000028862	0.9438	0.0139	0.5636	-0.0396	-0.3929	-0.3282
ENSMUSG00000028863	0.1038	0.6726	-0.0410	0.2619	0.0136	0.5520
ENSMUSG00000028864	0.4031	-0.6985	0.5397	-0.0402	-0.1217	-0.3269
ENSMUSG00000028868	0.2708	0.3195	0.5161	-0.1882	-0.0663	0.4985
ENSMUSG00000028883	-0.1899	0.2897	0.1577	0.5314	0.5262	0.2860
ENSMUSG00000028911	0.1427	-0.2990	-0.2583	-0.5587	-0.9142	-0.2756
ENSMUSG00000028914	0.2537	-0.0799	-0.5578	0.5134	0.1375	0.9036
ENSMUSG00000028936	0.1575	-0.1223	-0.1167	0.5185	-0.1701	0.0785
ENSMUSG00000028938	-0.6686	0.1411	-0.5209	0.8499	0.3483	-0.6215
ENSMUSG00000028946	-0.4655	0.0573	0.3047	0.1851	0.2464	-0.1965
ENSMUSG00000028950	-0.6653	0.0292	-0.3915	-0.3132	0.2972	-0.3001
ENSMUSG00000028957	-0.4598	0.1461	0.8048	-0.1160	0.1938	-0.1672
ENSMUSG00000028961	-0.3886	-0.1780	-0.4124	0.6840	-0.6940	0.4118
ENSMUSG00000028964	-0.1727	-0.0092	-0.4951	-0.3801	0.4499	0.0014
ENSMUSG00000028971	-0.5208	-0.6750	0.0976	-0.3308	0.5773	0.1344
ENSMUSG00000028974	0.7087	0.2994	-0.3763	0.0743	-0.0745	0.0739
ENSMUSG00000028988	-0.4087	0.5103	0.5918	0.5502	0.3430	-0.0243
ENSMUSG00000029004	-1.0041	-0.1842	1.3327	-0.2125	-0.2366	-0.2515
ENSMUSG00000029009	-0.3758	-0.5153	-0.0704	0.0101	0.3036	0.0430
ENSMUSG00000029033	0.5481	-0.4912	-0.0728	-0.4732	0.7558	0.3647
ENSMUSG00000029038	0.0989	0.7943	-0.3727	0.2440	0.2060	-0.3002
ENSMUSG00000029047	-0.2587	0.0126	0.2607	0.0126	-0.4385	-0.0124
ENSMUSG00000029053	0.5400	0.2739	-0.2277	0.8593	0.0664	-0.0414
ENSMUSG00000029060	0.5264	0.2763	-0.1137	-0.1427	-0.6544	-0.2552
ENSMUSG00000029064	0.2085	0.4002	-0.6904	-0.6947	-0.5523	-0.0578
ENSMUSG00000029084	0.5263	0.4357	-0.8790	0.3749	-0.2014	0.0095
ENSMUSG00000029086	-0.4120	0.0763	0.4325	0.2520	0.1069	-0.2243
ENSMUSG00000029108	-0.1363	0.1083	-0.0366	0.1105	0.1452	0.6850
ENSMUSG00000029111	0.2129	-0.4379	-0.0140	0.2716	-0.5035	0.0372
ENSMUSG00000029136	-0.4003	0.1102	0.0434	0.1003	0.8256	0.1617
ENSMUSG00000029168	0.4073	-0.3751	-0.1070	-0.3101	0.3118	-0.1160
ENSMUSG00000029169	0.1772	-0.9777	0.4051	0.1063	-0.1420	-0.1700
ENSMUSG00000029171	-0.0646	-0.3923	-0.0863	-0.1826	0.5292	0.6090
ENSMUSG00000029176	0.3202	1.0726	0.0898	-0.3156	0.0661	-0.3876
ENSMUSG00000029184	-0.1142	0.1753	-0.0423	0.2931	-0.1890	0.2366
ENSMUSG00000029188	0.0514	0.2003	-0.1439	0.3995	0.0672	-0.1762
ENSMUSG00000029195	-0.2653	-0.0148	0.2825	0.5038	-0.2369	-0.2737
ENSMUSG00000029202	-0.7702	0.1845	0.2109	-0.3046	1.0907	0.0879
ENSMUSG00000029204	-0.1240	-0.1876	0.0419	0.5551	-0.3392	-0.1061
ENSMUSG00000029205	0.0775	0.1456	0.1907	0.4110	-0.0376	0.7199
ENSMUSG00000029212	0.6207	0.2042	-0.2135	0.0278	-0.1576	-0.5763
ENSMUSG00000029217	-0.5157	-0.2461	-0.3204	-0.1315	0.2759	0.2150
ENSMUSG00000029223	0.5034	0.3318	-0.3510	0.1347	-0.7400	0.4487
ENSMUSG00000029236	-0.3036	0.0665	-0.2992	0.6045	-0.7049	-0.6600
ENSMUSG00000029246	-0.2475	-0.2496	0.4470	0.0827	-0.9617	0.1966
ENSMUSG00000029260	0.2177	0.3078	0.2739	-0.0193	-0.0054	-0.1876
ENSMUSG00000029313	-0.8756	-0.3367	-0.6247	-0.2494	-0.6284	0.1258
ENSMUSG00000029330	0.3534	0.2902	-0.6684	-0.1327	-0.3765	-0.1466
ENSMUSG00000029338	0.1750	-0.7194	0.3134	0.0975	-0.8669	-1.0846
ENSMUSG00000029361	-0.4341	0.0707	0.4623	-0.5482	-0.1953	-0.0211
ENSMUSG00000029368	0.5529	-0.6097	0.8369	0.1191	-0.1999	0.5009
ENSMUSG00000029370	-0.0223	0.0659	-0.3461	0.1024	-0.5933	-0.4914
ENSMUSG00000029373	-0.1793	-0.4379	-0.7499	-0.1870	-0.3574	0.6362
